datos_a§o;clase_inmueble;distrito_cod;distrito_nombre;barrio_cod;barrio_nombre;uso_cod;uso_deno;inmuebles_barrio;a§o_cons_medio;sup_cons_barrio;sup_cons_media;sup_suelo_barrio;sup_suelo_media;val_cat_barrio;val_cat_medio
2015;UR;03;Retiro;035;LOS JER‡NIMOS;Y;Sanidad y Beneficencia;1;1.900;3.087;3.087;;;4.455.888,68;4.455.888,68
2015;UR;03;Retiro;036;NI•O JESÈS;A;AlmacÇn-Estacionamiento;1.780;1.984;197.115;111;;;86.057.399,79;48.346,85
2015;UR;03;Retiro;036;NI•O JESÈS;C;Comercial;300;1.967;94.005;313;;;129.216.263,81;430.720,88
2015;UR;03;Retiro;036;NI•O JESÈS;E;Cultural;16;1.941;8.912;557;;;13.184.917,66;824.057,35
2015;UR;03;Retiro;036;NI•O JESÈS;I;Industrial;7;1.976;625;89;;;430.511,03;61.501,58
2015;UR;03;Retiro;036;NI•O JESÈS;K;Deportivo;11;1.975;3.362;306;;;3.150.656,26;286.423,30
2015;UR;03;Retiro;036;NI•O JESÈS;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;5;;;;7.875;1.575;2.862.462,00;572.492,40
2015;UR;03;Retiro;036;NI•O JESÈS;O;Oficinas;265;1.969;97.657;369;;;152.903.054,32;576.992,66
2015;UR;03;Retiro;036;NI•O JESÈS;R;Religioso;6;1.981;7.914;1.319;;;10.890.195,84;1.815.032,64
2015;UR;03;Retiro;036;NI•O JESÈS;T;Espect†culos;1;1.996;13.495;13.495;;;21.777.657,34;21.777.657,34
2015;UR;03;Retiro;036;NI•O JESÈS;V;Residencial;6.248;1.968;893.423;143;;;1.564.649.180,97;250.424,00
2015;UR;03;Retiro;036;NI•O JESÈS;Y;Sanidad y Beneficencia;18;1.959;45.396;2.522;;;54.643.021,40;3.035.723,41
2015;UR;04;Salamanca;041;RECOLETOS;A;AlmacÇn-Estacionamiento;4.263;1.974;373.605;88;;;351.227.964,98;82.389,86
2015;UR;04;Salamanca;041;RECOLETOS;C;Comercial;1.247;1.940;324.736;260;;;1.093.380.318,12;876.808,60
2015;UR;04;Salamanca;041;RECOLETOS;E;Cultural;29;1.934;119.330;4.115;;;200.677.582,30;6.919.916,63
2015;UR;04;Salamanca;041;RECOLETOS;G;Ocio y Hosteler°a;26;1.971;108.660;4.179;;;266.160.254,18;10.236.932,85
2015;UR;04;Salamanca;041;RECOLETOS;I;Industrial;26;1.952;8.180;315;;;7.507.318,76;288.743,03
2015;UR;04;Salamanca;041;RECOLETOS;K;Deportivo;4;1.958;1.379;345;;;2.038.281,47;509.570,37
2015;UR;04;Salamanca;041;RECOLETOS;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;6;;;;19.313;3.219;1.542.295,03;257.049,17
2015;UR;04;Salamanca;041;RECOLETOS;O;Oficinas;913;1.957;573.230;628;;;1.477.301.641,57;1.618.074,09
2015;UR;04;Salamanca;041;RECOLETOS;P;Edificio Singular;6;1.952;28.101;4.684;;;52.205.267,56;8.700.877,93
2015;UR;04;Salamanca;041;RECOLETOS;R;Religioso;9;1.939;18.994;2.110;;;24.292.407,08;2.699.156,34
2015;UR;04;Salamanca;041;RECOLETOS;T;Espect†culos;4;1.977;14.781;3.695;;;43.234.592,39;10.808.648,10
2015;UR;04;Salamanca;041;RECOLETOS;V;Residencial;8.613;1.946;1.709.934;199;;;3.492.962.250,94;405.545,37
2015;UR;04;Salamanca;041;RECOLETOS;Y;Sanidad y Beneficencia;2;1.935;496;248;;;966.929,84;483.464,92
2015;UR;04;Salamanca;042;GOYA;A;AlmacÇn-Estacionamiento;4.283;1.981;263.605;62;;;209.214.163,26;48.847,57
2015;UR;04;Salamanca;042;GOYA;C;Comercial;1.477;1.941;331.316;224;;;863.623.655,06;584.714,73
2015;UR;04;Salamanca;042;GOYA;E;Cultural;23;1.959;35.414;1.540;;;42.706.253,33;1.856.793,62
2015;UR;04;Salamanca;042;GOYA;G;Ocio y Hosteler°a;19;1.946;75.393;3.968;;;179.599.665,78;9.452.613,99
2015;UR;04;Salamanca;042;GOYA;I;Industrial;25;1.961;92.487;3.699;;;102.492.805,21;4.099.712,21
2015;UR;04;Salamanca;042;GOYA;K;Deportivo;6;1.972;94.071;15.678;;;181.091.723,14;30.181.953,86
2015;UR;04;Salamanca;042;GOYA;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;4;;;;4.232;1.058;5.145.503,00;1.286.375,75
2015;UR;04;Salamanca;042;GOYA;O;Oficinas;601;1.964;203.732;339;;;348.460.858,12;579.801,76
2015;UR;04;Salamanca;042;GOYA;P;Edificio Singular;1;1.974;1.538;1.538;;;1.995.801,08;1.995.801,08
2015;UR;04;Salamanca;042;GOYA;R;Religioso;3;1.949;4.697;1.566;;;6.336.562,38;2.112.187,46
2015;UR;04;Salamanca;042;GOYA;T;Espect†culos;2;1.979;5.784;2.892;;;11.246.114,11;5.623.057,06
2015;UR;04;Salamanca;042;GOYA;V;Residencial;15.936;1.944;1.879.667;118;;;3.135.812.220,29;196.775,37
2015;UR;04;Salamanca;042;GOYA;Y;Sanidad y Beneficencia;9;1.952;50.260;5.584;;;81.080.498,72;9.008.944,30
2015;UR;04;Salamanca;043;FUENTE DEL BERRO;A;AlmacÇn-Estacionamiento;3.314;1.987;181.648;55;;;93.503.125,69;28.214,58
2015;UR;04;Salamanca;043;FUENTE DEL BERRO;C;Comercial;676;1.955;97.341;144;;;133.030.498,95;196.790,68
2015;UR;04;Salamanca;043;FUENTE DEL BERRO;E;Cultural;28;1.951;41.871;1.495;;;39.979.130,84;1.427.826,10
2015;UR;04;Salamanca;043;FUENTE DEL BERRO;G;Ocio y Hosteler°a;2;1.982;1.581;790;;;2.397.903,95;1.198.951,98
2015;UR;04;Salamanca;043;FUENTE DEL BERRO;I;Industrial;73;1.959;35.698;489;;;36.274.383,48;496.909,36
2015;UR;04;Salamanca;043;FUENTE DEL BERRO;K;Deportivo;5;1.984;23.193;4.639;;;9.964.374,46;1.992.874,89
2015;UR;04;Salamanca;043;FUENTE DEL BERRO;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;14;;;;7.187;513;8.976.698,70;641.192,76
2015;UR;04;Salamanca;043;FUENTE DEL BERRO;O;Oficinas;253;1.967;88.592;350;;;107.963.784,98;426.734,33
2015;UR;04;Salamanca;043;FUENTE DEL BERRO;P;Edificio Singular;1;1.985;72.857;72.857;;;84.394.684,80;84.394.684,80
2015;UR;04;Salamanca;043;FUENTE DEL BERRO;R;Religioso;20;1.969;6.066;303;;;6.151.218,07;307.560,90
2015;UR;04;Salamanca;043;FUENTE DEL BERRO;T;Espect†culos;1;1.960;1.271;1.271;;;1.880.380,95;1.880.380,95
2015;UR;04;Salamanca;043;FUENTE DEL BERRO;V;Residencial;10.456;1.958;1.021.480;98;;;1.407.290.840,14;134.591,70
2015;UR;04;Salamanca;043;FUENTE DEL BERRO;Y;Sanidad y Beneficencia;9;1.948;27.577;3.064;;;28.976.918,32;3.219.657,59
2015;UR;04;Salamanca;044;GUINDALERA;A;AlmacÇn-Estacionamiento;8.089;1.988;431.434;53;;;199.779.622,33;24.697,69
2015;UR;04;Salamanca;044;GUINDALERA;C;Comercial;1.456;1.960;209.362;144;;;290.870.576,85;199.773,75
2015;UR;04;Salamanca;044;GUINDALERA;E;Cultural;34;1.962;70.572;2.076;;;76.130.043,77;2.239.118,93
2015;UR;04;Salamanca;044;GUINDALERA;G;Ocio y Hosteler°a;13;2.001;40.250;3.096;;;68.893.767,18;5.299.520,55
2015;UR;04;Salamanca;044;GUINDALERA;I;Industrial;136;1.962;33.286;245;;;27.453.530,28;201.864,19
2015;UR;04;Salamanca;044;GUINDALERA;K;Deportivo;22;1.970;97.774;4.444;;;95.796.246,08;4.354.374,82
2015;UR;04;Salamanca;044;GUINDALERA;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;54;;;;83.530;1.547;30.337.462,62;561.804,86
2015;UR;04;Salamanca;044;GUINDALERA;O;Oficinas;563;1.971;226.108;402;;;294.489.726,54;523.072,34
2015;UR;04;Salamanca;044;GUINDALERA;P;Edificio Singular;1;1.990;3.224;3.224;;;3.875.779,60;3.875.779,60
2015;UR;04;Salamanca;044;GUINDALERA;R;Religioso;8;1.964;7.794;974;;;9.293.254,05;1.161.656,76
2015;UR;04;Salamanca;044;GUINDALERA;T;Espect†culos;2;1.948;4.807;2.404;;;7.779.146,03;3.889.573,02
2015;UR;04;Salamanca;044;GUINDALERA;V;Residencial;20.185;1.966;2.153.444;107;;;2.961.154.035,85;146.700,72
2015;UR;04;Salamanca;044;GUINDALERA;Y;Sanidad y Beneficencia;15;1.953;27.753;1.850;;;36.535.077,07;2.435.671,80
2015;UR;04;Salamanca;045;LISTA;A;AlmacÇn-Estacionamiento;3.417;1.981;215.153;63;;;175.536.709,58;51.371,59
2015;UR;04;Salamanca;045;LISTA;C;Comercial;876;1.947;144.604;165;;;291.917.837,71;333.239,54
2015;UR;04;Salamanca;045;LISTA;E;Cultural;11;1.962;55.441;5.040;;;60.877.784,23;5.534.344,02
2015;UR;04;Salamanca;045;LISTA;G;Ocio y Hosteler°a;72;1.995;23.367;325;;;50.491.437,98;701.269,97
2015;UR;04;Salamanca;045;LISTA;I;Industrial;9;1.974;1.278;142;;;1.174.364,17;130.484,91
2015;UR;04;Salamanca;045;LISTA;K;Deportivo;5;1.975;9.122;1.824;;;10.737.568,69;2.147.513,74
2015;UR;04;Salamanca;045;LISTA;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;3;;;;5.203;1.734;162.605,20;54.201,73
2015;UR;04;Salamanca;045;LISTA;O;Oficinas;376;1.965;156.606;417;;;299.786.469,93;797.304,44
2015;UR;04;Salamanca;045;LISTA;P;Edificio Singular;5;1.941;71.856;14.371;;;95.453.316,81;19.090.663,36
2015;UR;04;Salamanca;045;LISTA;R;Religioso;1;1.955;5.275;5.275;;;6.974.886,16;6.974.886,16
2015;UR;04;Salamanca;045;LISTA;T;Espect†culos;1;1.950;2.199;2.199;;;2.374.616,54;2.374.616,54
2015;UR;04;Salamanca;045;LISTA;V;Residencial;10.846;1.950;1.279.061;118;;;2.084.279.256,06;192.170,32
2015;UR;04;Salamanca;045;LISTA;Y;Sanidad y Beneficencia;12;1.948;104.813;8.734;;;136.866.175,92;11.405.514,66
2015;UR;04;Salamanca;046;CASTELLANA;A;AlmacÇn-Estacionamiento;4.171;1.977;366.063;88;;;327.601.018,29;78.542,56
2015;UR;04;Salamanca;046;CASTELLANA;C;Comercial;803;1.947;232.684;290;;;705.606.244,74;878.712,63
2015;UR;04;Salamanca;046;CASTELLANA;E;Cultural;9;1.949;56.641;6.293;;;84.610.005,60;9.401.111,73
2015;UR;04;Salamanca;046;CASTELLANA;G;Ocio y Hosteler°a;20;1.977;71.014;3.551;;;183.681.318,26;9.184.065,91
2015;UR;04;Salamanca;046;CASTELLANA;I;Industrial;37;1.973;6.447;174;;;6.658.708,05;179.965,08
2015;UR;04;Salamanca;046;CASTELLANA;K;Deportivo;4;1.952;2.023;506;;;4.283.681,25;1.070.920,31
2015;UR;04;Salamanca;046;CASTELLANA;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;4;;;;4.213;1.053;37.469.282,84;9.367.320,71
2015;UR;04;Salamanca;046;CASTELLANA;O;Oficinas;718;1.965;611.250;851;;;1.586.287.599,68;2.209.314,21
2015;UR;04;Salamanca;046;CASTELLANA;P;Edificio Singular;9;1.960;41.414;4.602;;;90.141.460,47;10.015.717,83
2015;UR;04;Salamanca;046;CASTELLANA;R;Religioso;11;1.944;16.335;1.485;;;19.305.707,47;1.755.064,32
2015;UR;04;Salamanca;046;CASTELLANA;T;Espect†culos;1;2.002;958;958;;;1.670.900,50;1.670.900,50
2015;UR;04;Salamanca;046;CASTELLANA;V;Residencial;8.303;1.951;1.481.092;178;;;2.953.101.317,63;355.666,79
2015;UR;04;Salamanca;046;CASTELLANA;Y;Sanidad y Beneficencia;10;1.952;42.474;4.247;;;71.990.517,52;7.199.051,75
2015;UR;05;Chamart°n;051;EL VISO;A;AlmacÇn-Estacionamiento;2.533;1.934;166.417;66;;;116.429.952,93;45.965,24
2015;UR;05;Chamart°n;051;EL VISO;C;Comercial;620;1.962;99.148;160;;;235.872.426,72;380.439,40
2015;UR;05;Chamart°n;051;EL VISO;E;Cultural;72;1.954;230.878;3.207;;;339.164.877,78;4.710.623,30
2015;UR;05;Chamart°n;051;EL VISO;G;Ocio y Hosteler°a;7;1.676;9.469;1.353;;;19.927.257,40;2.846.751,06
2015;UR;05;Chamart°n;051;EL VISO;I;Industrial;29;1.968;12.242;422;;;13.814.859,19;476.374,45
2015;UR;05;Chamart°n;051;EL VISO;K;Deportivo;5;1.960;2.312;462;;;2.462.165,60;492.433,12
2015;UR;05;Chamart°n;051;EL VISO;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;36;;;;32.447;901;27.968.894,71;776.913,74
2015;UR;05;Chamart°n;051;EL VISO;O;Oficinas;702;1.968;450.508;642;;;966.806.876,92;1.377.217,77
2015;UR;05;Chamart°n;051;EL VISO;P;Edificio Singular;19;1.968;103.284;5.436;;;182.529.360,30;9.606.808,44
2015;UR;05;Chamart°n;051;EL VISO;R;Religioso;7;1.956;14.661;2.094;;;22.712.418,83;3.244.631,26
2015;UR;05;Chamart°n;051;EL VISO;V;Residencial;7.158;1.966;1.464.183;205;;;2.985.011.152,61;417.017,48
2015;UR;05;Chamart°n;051;EL VISO;Y;Sanidad y Beneficencia;17;1.968;33.732;1.984;;;50.242.063,60;2.955.415,51
2015;UR;05;Chamart°n;052;PROSPERIDAD;A;AlmacÇn-Estacionamiento;7.291;1.982;415.107;57;;;184.771.115,86;25.342,36
2015;UR;05;Chamart°n;052;PROSPERIDAD;C;Comercial;1.155;1.967;198.318;172;;;286.213.351,44;247.803,77
2015;UR;05;Chamart°n;052;PROSPERIDAD;E;Cultural;12;1.966;42.119;3.510;;;46.102.217,70;3.841.851,48
2015;UR;05;Chamart°n;052;PROSPERIDAD;G;Ocio y Hosteler°a;88;1.994;26.810;305;;;68.713.127,48;780.830,99
2015;UR;05;Chamart°n;052;PROSPERIDAD;I;Industrial;107;1.966;60.939;570;;;63.552.250,45;593.946,27
2015;UR;05;Chamart°n;052;PROSPERIDAD;K;Deportivo;11;1.978;7.855;714;;;6.497.604,61;590.691,33
2015;UR;05;Chamart°n;052;PROSPERIDAD;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;20;;;;51.879;2.594;11.238.258,50;561.912,93
2015;UR;05;Chamart°n;052;PROSPERIDAD;O;Oficinas;463;1.972;255.793;552;;;351.499.751,73;759.178,73
2015;UR;05;Chamart°n;052;PROSPERIDAD;P;Edificio Singular;3;1.989;20.837;6.946;;;21.295.308,97;7.098.436,32
2015;UR;05;Chamart°n;052;PROSPERIDAD;R;Religioso;1;1.950;1.522;1.522;;;1.280.870,01;1.280.870,01
2015;UR;05;Chamart°n;052;PROSPERIDAD;V;Residencial;18.395;1.969;1.732.203;94;;;2.416.269.098,61;131.354,67
2015;UR;05;Chamart°n;052;PROSPERIDAD;Y;Sanidad y Beneficencia;8;1.973;17.292;2.162;;;22.853.960,31;2.856.745,04
2015;UR;05;Chamart°n;053;CIUDAD JARD÷N;A;AlmacÇn-Estacionamiento;3.413;1.991;197.665;58;;;96.992.267,41;28.418,48
2015;UR;05;Chamart°n;053;CIUDAD JARD÷N;C;Comercial;804;1.966;106.935;133;;;155.378.341,06;193.256,64
2015;UR;05;Chamart°n;053;CIUDAD JARD÷N;E;Cultural;15;1.956;42.705;2.847;;;49.084.899,18;3.272.326,61
2015;UR;05;Chamart°n;053;CIUDAD JARD÷N;G;Ocio y Hosteler°a;129;1.994;17.082;132;;;25.272.312,30;195.909,40
2015;UR;05;Chamart°n;053;CIUDAD JARD÷N;I;Industrial;147;1.969;89.047;606;;;87.740.040,80;596.871,03
2015;UR;05;Chamart°n;053;CIUDAD JARD÷N;K;Deportivo;5;1.973;4.797;959;;;4.208.266,02;841.653,20
2015;UR;05;Chamart°n;053;CIUDAD JARD÷N;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;13;;;;15.970;1.228;10.817.965,50;832.151,19
2015;UR;05;Chamart°n;053;CIUDAD JARD÷N;O;Oficinas;267;1.979;166.247;623;;;239.381.766,27;896.560,92
2015;UR;05;Chamart°n;053;CIUDAD JARD÷N;P;Edificio Singular;1;1.987;12.975;12.975;;;13.111.275,07;13.111.275,07
2015;UR;05;Chamart°n;053;CIUDAD JARD÷N;R;Religioso;3;1.964;7.906;2.635;;;7.425.750,75;2.475.250,25
2015;UR;05;Chamart°n;053;CIUDAD JARD÷N;T;Espect†culos;3;1.983;28.606;9.535;;;50.029.703,62;16.676.567,87
2015;UR;05;Chamart°n;053;CIUDAD JARD÷N;V;Residencial;8.742;1.967;867.305;99;;;1.230.951.447,19;140.808,90
2015;UR;05;Chamart°n;053;CIUDAD JARD÷N;Y;Sanidad y Beneficencia;6;1.971;14.048;2.341;;;19.820.251,15;3.303.375,19
2015;UR;05;Chamart°n;054;HISPANOAMêRICA;A;AlmacÇn-Estacionamiento;6.096;1.984;302.718;50;;;179.509.982,38;29.447,18
2015;UR;05;Chamart°n;054;HISPANOAMêRICA;C;Comercial;1.181;1.967;189.148;160;;;350.011.862,11;296.369,06
2015;UR;05;Chamart°n;054;HISPANOAMêRICA;E;Cultural;34;1.964;111.581;3.282;;;140.576.980,49;4.134.617,07
2015;UR;05;Chamart°n;054;HISPANOAMêRICA;G;Ocio y Hosteler°a;11;1.970;54.610;4.965;;;116.560.956,92;10.596.450,63
2015;UR;05;Chamart°n;054;HISPANOAMêRICA;I;Industrial;17;1.974;12.471;734;;;14.934.091,16;878.475,95
2015;UR;05;Chamart°n;054;HISPANOAMêRICA;K;Deportivo;21;1.970;124.380;5.923;;;238.260.445,07;11.345.735,48
2015;UR;05;Chamart°n;054;HISPANOAMêRICA;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;43;;;;78.477;1.825;11.230.140,61;261.166,06
2015;UR;05;Chamart°n;054;HISPANOAMêRICA;O;Oficinas;627;1.970;238.627;381;;;444.897.663,46;709.565,65
2015;UR;05;Chamart°n;054;HISPANOAMêRICA;P;Edificio Singular;7;1.982;212.896;30.414;;;318.701.345,92;45.528.763,70
2015;UR;05;Chamart°n;054;HISPANOAMêRICA;R;Religioso;10;1.969;15.795;1.580;;;18.565.683,41;1.856.568,34
2015;UR;05;Chamart°n;054;HISPANOAMêRICA;V;Residencial;13.900;1.968;1.809.708;130;;;2.946.127.452,98;211.951,62
2015;UR;05;Chamart°n;054;HISPANOAMêRICA;Y;Sanidad y Beneficencia;18;1.967;73.008;4.056;;;88.256.314,43;4.903.128,58
2015;UR;05;Chamart°n;055;NUEVA ESPA•A;A;AlmacÇn-Estacionamiento;3.364;1.972;287.359;85;;;176.871.448,85;52.577,72
2015;UR;05;Chamart°n;055;NUEVA ESPA•A;C;Comercial;626;1.969;113.674;182;;;245.380.928,46;391.982,31
2015;UR;05;Chamart°n;055;NUEVA ESPA•A;E;Cultural;37;1.967;132.247;3.574;;;163.827.988,00;4.427.783,46
2015;UR;05;Chamart°n;055;NUEVA ESPA•A;G;Ocio y Hosteler°a;8;1.739;5.468;684;;;12.563.570,26;1.570.446,28
2015;UR;05;Chamart°n;055;NUEVA ESPA•A;I;Industrial;26;1.972;45.396;1.746;;;47.721.000,48;1.835.423,10
2015;UR;05;Chamart°n;055;NUEVA ESPA•A;K;Deportivo;17;1.984;50.391;2.964;;;55.485.002,14;3.263.823,66
2015;UR;05;Chamart°n;055;NUEVA ESPA•A;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;37;;;;95.421;2.579;84.660.635,83;2.288.125,29
2015;UR;05;Chamart°n;055;NUEVA ESPA•A;O;Oficinas;676;1.970;260.909;386;;;488.672.256,60;722.887,95
2015;UR;05;Chamart°n;055;NUEVA ESPA•A;P;Edificio Singular;10;1.966;14.568;1.457;;;21.807.691,55;2.180.769,16
2015;UR;05;Chamart°n;055;NUEVA ESPA•A;R;Religioso;7;1.958;12.460;1.780;;;16.152.444,98;2.307.492,14
2015;UR;05;Chamart°n;055;NUEVA ESPA•A;V;Residencial;10.239;1.970;1.627.689;159;;;2.768.430.876,09;270.380,98
2015;UR;05;Chamart°n;055;NUEVA ESPA•A;Y;Sanidad y Beneficencia;13;1.981;22.021;1.694;;;33.699.884,20;2.592.298,78
2015;UR;05;Chamart°n;056;CASTILLA;A;AlmacÇn-Estacionamiento;5.686;1.952;359.015;63;;;228.566.791,24;40.198,17
2015;UR;05;Chamart°n;056;CASTILLA;C;Comercial;314;1.971;132.561;422;;;170.718.744,50;543.690,27
2015;UR;05;Chamart°n;056;CASTILLA;E;Cultural;12;1.976;60.867;5.072;;;57.975.168,79;4.831.264,07
2015;UR;05;Chamart°n;056;CASTILLA;G;Ocio y Hosteler°a;13;1.973;47.273;3.636;;;63.852.764,80;4.911.751,14
2015;UR;05;Chamart°n;056;CASTILLA;I;Industrial;10;1.973;65.076;6.508;;;57.748.209,55;5.774.820,96
2015;UR;05;Chamart°n;056;CASTILLA;K;Deportivo;10;1.978;19.202;1.920;;;15.029.951,94;1.502.995,19
2015;UR;05;Chamart°n;056;CASTILLA;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;184;;;;279.440;1.519;210.731.052,06;1.145.277,46
2015;UR;05;Chamart°n;056;CASTILLA;O;Oficinas;444;1.982;586.617;1.321;;;841.804.482,41;1.895.956,04
2015;UR;05;Chamart°n;056;CASTILLA;P;Edificio Singular;1;1.970;20.076;20.076;;;21.928.486,14;21.928.486,14
2015;UR;05;Chamart°n;056;CASTILLA;R;Religioso;4;1.951;9.469;2.367;;;8.344.205,43;2.086.051,36
2015;UR;05;Chamart°n;056;CASTILLA;T;Espect†culos;1;1.988;20.294;20.294;;;29.512.549,50;29.512.549,50
2015;UR;05;Chamart°n;056;CASTILLA;V;Residencial;7.841;1.973;922.351;118;;;1.224.693.074,95;156.190,93
2015;UR;05;Chamart°n;056;CASTILLA;Y;Sanidad y Beneficencia;5;1.966;4.662;932;;;5.073.684,58;1.014.736,92
2015;UR;06;Tetu†n;061;BELLAS VISTAS;A;AlmacÇn-Estacionamiento;4.276;1.990;212.052;50;;;99.989.169,92;23.383,81
2015;UR;06;Tetu†n;061;BELLAS VISTAS;C;Comercial;1.064;1.954;128.949;121;;;176.735.986,67;166.105,25
2015;UR;06;Tetu†n;061;BELLAS VISTAS;E;Cultural;19;1.960;28.328;1.491;;;29.624.040,12;1.559.160,01
2015;UR;06;Tetu†n;061;BELLAS VISTAS;G;Ocio y Hosteler°a;10;1.950;11.443;1.144;;;16.931.369,95;1.693.137,00
2015;UR;06;Tetu†n;061;BELLAS VISTAS;I;Industrial;99;1.962;30.899;312;;;22.854.379,28;230.852,32
2015;UR;06;Tetu†n;061;BELLAS VISTAS;K;Deportivo;6;1.980;2.120;353;;;1.984.303,37;330.717,23
2015;UR;06;Tetu†n;061;BELLAS VISTAS;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;58;;;;32.307;557;27.377.995,85;472.034,41
2015;UR;06;Tetu†n;061;BELLAS VISTAS;O;Oficinas;214;1.971;44.023;206;;;56.839.339,46;265.604,39
2015;UR;06;Tetu†n;061;BELLAS VISTAS;R;Religioso;7;1.971;6.412;916;;;5.769.505,49;824.215,07
2015;UR;06;Tetu†n;061;BELLAS VISTAS;V;Residencial;13.420;1.959;1.084.175;81;;;1.265.770.814,83;94.319,73
2015;UR;06;Tetu†n;061;BELLAS VISTAS;Y;Sanidad y Beneficencia;11;1.974;29.930;2.721;;;34.528.234,81;3.138.930,44
2015;UR;06;Tetu†n;062;CUATRO CAMINOS;A;AlmacÇn-Estacionamiento;7.566;1.976;551.859;73;;;300.937.482,03;39.774,98
2015;UR;06;Tetu†n;062;CUATRO CAMINOS;C;Comercial;1.528;1.962;436.388;286;;;1.094.463.231,83;716.271,75
2015;UR;06;Tetu†n;062;CUATRO CAMINOS;E;Cultural;24;1.964;45.137;1.881;;;48.271.900,28;2.011.329,18
2015;UR;06;Tetu†n;062;CUATRO CAMINOS;G;Ocio y Hosteler°a;420;1.984;79.967;190;;;145.869.553,82;347.308,46
2015;UR;06;Tetu†n;062;CUATRO CAMINOS;I;Industrial;142;1.964;78.922;556;;;64.730.899,67;455.851,41
2015;UR;06;Tetu†n;062;CUATRO CAMINOS;K;Deportivo;15;1.967;6.196;413;;;8.444.490,51;562.966,03
2015;UR;06;Tetu†n;062;CUATRO CAMINOS;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;28;;;;28.997;1.036;17.967.069,59;641.681,06
2015;UR;06;Tetu†n;062;CUATRO CAMINOS;O;Oficinas;1.256;1.976;953.017;759;;;1.995.232.826,59;1.588.561,17
2015;UR;06;Tetu†n;062;CUATRO CAMINOS;P;Edificio Singular;3;1.969;64.576;21.525;;;104.293.552,38;34.764.517,46
2015;UR;06;Tetu†n;062;CUATRO CAMINOS;R;Religioso;8;1.964;15.095;1.887;;;19.738.853,09;2.467.356,64
2015;UR;06;Tetu†n;062;CUATRO CAMINOS;T;Espect†culos;6;1.960;12.664;2.111;;;15.366.410,54;2.561.068,42
2015;UR;06;Tetu†n;062;CUATRO CAMINOS;V;Residencial;17.908;1.961;1.862.519;104;;;2.591.751.136,41;144.725,88
2015;UR;06;Tetu†n;062;CUATRO CAMINOS;Y;Sanidad y Beneficencia;11;1.953;3.705;337;;;4.899.799,99;445.436,36
2015;UR;06;Tetu†n;063;CASTILLEJOS;A;AlmacÇn-Estacionamiento;6.090;1.978;406.527;67;;;200.454.632,75;32.915,37
2015;UR;06;Tetu†n;063;CASTILLEJOS;C;Comercial;847;1.969;136.275;161;;;231.079.659,81;272.821,32
2015;UR;06;Tetu†n;063;CASTILLEJOS;E;Cultural;9;1.957;18.873;2.097;;;16.493.360,78;1.832.595,64
2015;UR;06;Tetu†n;063;CASTILLEJOS;G;Ocio y Hosteler°a;1.009;1.973;104.553;104;;;191.569.795,22;189.861,05
2015;UR;06;Tetu†n;063;CASTILLEJOS;I;Industrial;96;1.965;26.080;272;;;20.525.232,65;213.804,51
2015;UR;06;Tetu†n;063;CASTILLEJOS;K;Deportivo;4;1.963;7.202;1.800;;;9.116.266,30;2.279.066,58
2015;UR;06;Tetu†n;063;CASTILLEJOS;M;Suelos sin edificar, obras de urbanizaci¢n y jardiner°a;11;;;;1.824;166;3.490.651,00;317.331,91
2015;UR;06;Tetu†n;063;CASTILLEJOS;O;Oficinas;796;1.973;432.402;543;;;733.654.750,83;921.676,82
2015;UR;06;Tetu†n;063;CASTILLEJOS;P;Edificio Singular;5;1.982;116.312;23.262;;;197.755.539,41;39.551.107,88
2015;UR;06;Tetu†n;063;CASTILLEJOS;R;Religioso;2;1.980;3.573;1.786;;;4.121.705,00;2.060.852,50
2015;UR;06;Tetu†n;063;CASTILLEJOS;V;Residencial;11.841;1.969;1.310.171;111;;;1.827.205.384,75;154.311,75
2015;UR;06;Tetu†n;063;CASTILLEJOS;Y;Sanidad y Beneficencia;3;1.972;579;193;;;933.372,44;311.124,15
2015;UR;06;Tetu†n;064;ALMENARA;A;AlmacÇn-Estacionamiento;6.121;1.991;231.661;38;;;88.441.844,59;14.448,92
2015;UR;06;Tetu†n;064;ALMENARA;C;Comercial;928;1.980;137.884;149;;;178.529.912,03;192.381,37
2015;UR;06;Tetu†n;064;ALMENARA;E;Cultural;11;1.970;53.323;4.848;;;45.251.138,19;4.113.739,84
2015;UR;06;Tetu†n;064;ALMENARA;G;Ocio y Hosteler°a;2;1.990;3.309;1.654;;;2.994.551,77;1.497.275,88
